GeneSymbol,ZHL,epval,efdr,Replicate1
4922501C03Rik,-0.121855532,0.834028156,0.961227787,0
Gpatch2l,-0.121978369,0.834076621,0.961227787,0
Csnk2b,-0.122072303,0.834113086,0.961227787,0
9430015G10Rik,-0.122174275,0.834156012,0.961227787,0
S100a13,-0.12226718,0.834198477,0.961227787,0
Pla2g12a,-0.122338951,0.834226633,0.961227787,0
Serpina1c,-0.122437767,0.83426402,0.961227787,0
Apc2,-0.122459905,0.834272329,0.961227787,0
Casp4,-0.122574537,0.834322179,0.961227787,0
mmu-mir-143,-0.122609396,0.834336949,0.961227787,0
Ppp3cb,-0.122614214,0.834340642,0.961227787,0
Prpsap2,-0.122722204,0.834388645,0.961227787,0
Krtap4-8,-0.122913644,0.834467113,0.961227787,0
Btnl4,-0.122987588,0.834490653,0.961227787,0
Rpgr,-0.123033697,0.834510039,0.961227787,0
Lrrc39,-0.123045203,0.834516501,0.961227787,0
Vnn1,-0.123186647,0.834573275,0.961227787,0
Sirpb1a,-0.123246475,0.834600969,0.961227787,0
Tchhl1,-0.123375002,0.834660051,0.961227787,0
Drd2,-0.12346691,0.834699285,0.961227787,0
Il10rb,-0.123623617,0.834763905,0.961227787,0
8030462N17Rik,-0.123633575,0.834768982,0.961227787,0
Anxa13,-0.123815706,0.834852066,0.961227787,0
Slc12a7,-0.124028748,0.834930995,0.961227787,0
mmu-mir-145b,-0.124035521,0.834934687,0.961227787,0
NonTargetingControlGuideForMouse_56,-0.124138416,0.83497946,0.961227787,0
Chchd7,-0.124389763,0.835091161,0.961227787,0
Orai1,-0.124525961,0.835144242,0.961227787,0
Tpm1,-0.124888433,0.835295638,0.961227787,0
Fam169a,-0.125248755,0.835442419,0.961227787,0
Olfr332,-0.125274385,0.835456266,0.961227787,0
Golga2,-0.125488322,0.835537503,0.961227787,0
Sln,-0.125595452,0.835585968,0.961227787,0
Scn2b,-0.125610512,0.835593353,0.961227787,0
Cpd,-0.125628814,0.835596584,0.961227787,0
Ppp6c,-0.125631304,0.835597508,0.961227787,0
mmu-mir-6920,-0.125755629,0.835648742,0.961227787,0
Gtdc1,-0.125886681,0.835701362,0.961227787,0
AW549877,-0.125950294,0.835729056,0.961227787,0
Tas2r120,-0.126017348,0.835760905,0.961227787,0
Olfr729,-0.126111448,0.83579183,0.961227787,0
Cblc,-0.12630395,0.835869836,0.961227787,0
Cpeb3,-0.126358584,0.835892915,0.961227787,0
mmu-mir-3103,-0.126396803,0.835910916,0.961227787,0
Tcp10a,-0.126576896,0.835986614,0.961227787,0
Xpnpep1,-0.126678197,0.836031849,0.961227787,0
Ifnl2,-0.126772501,0.83606462,0.961227787,0
Strn3,-0.126835205,0.836093238,0.961227787,0
Ahcyl1,-0.12695528,0.836146781,0.961227787,0
Nptx1,-0.126997246,0.836159705,0.961227787,0
Zfand2b,-0.127263841,0.836263097,0.961227787,0
Pon3,-0.127380521,0.836302793,0.961227787,0
Tom1l2,-0.1274032,0.836312947,0.961227787,0
Qrich1,-0.127514634,0.836367413,0.961227787,0
Btg1,-0.127520666,0.836370644,0.961227787,0
Arhgap40,-0.127751846,0.83645465,0.961227787,0
Spink3,-0.127886509,0.836515578,0.961227787,0
Cyp2c39,-0.127947569,0.83653958,0.961227787,0
Macrod1,-0.128166801,0.836634203,0.961227787,0
Tub,-0.128727611,0.836869605,0.961227787,0
Crtam,-0.128838274,0.836910685,0.961227787,0
Scyl3,-0.128964049,0.83696469,0.961227787,0
3110062M04Rik,-0.129245586,0.837084699,0.961227787,0
Rad51ap2,-0.129329318,0.837119317,0.961227787,0
1700024P04Rik,-0.129437487,0.837159935,0.961227787,0
Smurf2,-0.129524338,0.837195938,0.961227787,0
Mmp25,-0.129685125,0.837267021,0.961227787,0
Lor,-0.129814243,0.837314101,0.961227787,0
Klk1b5,-0.129818877,0.837315486,0.961227787,0
Lyve1,-0.129852921,0.837330256,0.961227787,0
Mark3,-0.130268716,0.83750427,0.961227787,0
Dysf,-0.130382092,0.837550889,0.961227787,0
Spata32,-0.130412591,0.837561043,0.961227787,0
Ubd,-0.130424719,0.83756612,0.961227787,0
Nsun4,-0.130426196,0.837566582,0.961227787,0
Olfr544,-0.130557833,0.837618278,0.961227787,0
Agpat6,-0.130783265,0.837712439,0.961227787,0
Dclk2,-0.130850537,0.837739211,0.961227787,0
Cutal,-0.13086741,0.837747519,0.961227787,0
Fam122a,-0.131091547,0.837834757,0.961227787,0
Mrrf,-0.131093557,0.83783568,0.961227787,0
Fabp2,-0.131106311,0.837840757,0.961227787,0
Rfx2,-0.131364119,0.837945073,0.961227787,0
Rnf138rt1,-0.131383597,0.837954304,0.961227787,0
Ccdc71,-0.131392151,0.83795892,0.961227787,0
Sla,-0.131503868,0.838000462,0.961227787,0
Samd4b,-0.131547276,0.838018001,0.961227787,0
Pak3,-0.131565228,0.83802631,0.961227787,0
Zfp612,-0.131847026,0.838136626,0.961227787,0
Uts2b,-0.13219025,0.838292176,0.961227787,0
Bbip1,-0.13225265,0.838317101,0.961227787,0
Hoxb5,-0.132283818,0.83832541,0.961227787,0
Ace3,-0.132301087,0.838332795,0.961227787,0
Mt1,-0.132539471,0.838427879,0.961227787,0
Ctsa,-0.132600626,0.838450035,0.961227787,0
Trpm6,-0.132674196,0.838473575,0.961227787,0
Rhoh,-0.132828424,0.838534503,0.961227787,0
Net1,-0.132923761,0.838576967,0.961227787,0
Bop1,-0.132995185,0.838602354,0.961227787,0
Foxc2,-0.133083697,0.838642973,0.961227787,0
Dpcd,-0.133131027,0.838666051,0.961227787,0
Ssbp2,-0.133188418,0.838688207,0.961227787,0
Apol10a,-0.133448983,0.838782368,0.961227787,0
mmu-mir-7672,-0.133526696,0.838821602,0.961227787,0
Gpr15,-0.133533278,0.83882391,0.961227787,0
Actrt2,-0.133536605,0.838825756,0.961227787,0
Uvrag,-0.133541904,0.838828064,0.961227787,0
Ankzf1,-0.133546463,0.838828064,0.961227787,0
Noxred1,-0.133608504,0.838851604,0.961227787,0
Gpr37,-0.133794304,0.838934226,0.961227787,0
Spryd3,-0.133835845,0.838952227,0.961227787,0
Pde5a,-0.134007902,0.839027464,0.961227787,0
Vmn2r16,-0.134034428,0.839039926,0.961227787,0
Prr12,-0.134055513,0.839051465,0.961227787,0
Zfp457,-0.134115108,0.839078237,0.961227787,0
Ogfod1,-0.134204091,0.839116547,0.961227787,0
Fdxr,-0.134278698,0.839147011,0.961227787,0
Frmd4a,-0.134434302,0.839208401,0.961227787,0
Olfr307,-0.134472422,0.839219478,0.961227787,0
Gys2,-0.13454848,0.839251789,0.961227787,0
Cln6,-0.134733849,0.839328871,0.961227787,0
Krt81,-0.134753338,0.839337641,0.961227787,0
Sec24a,-0.134759039,0.839340411,0.961227787,0
Them4,-0.134972663,0.839430879,0.961227787,0
Atp5g2,-0.134983798,0.839437341,0.961227787,0
Tmem67,-0.134991604,0.839440572,0.961227787,0
mmu-mir-509,-0.135078176,0.839470575,0.961227787,0
Baalc,-0.135193589,0.839515347,0.961227787,0
Cox16,-0.135366641,0.839582737,0.961227787,0
Ddx25,-0.135511202,0.839649204,0.961227787,0
Stk25,-0.135515142,0.839650589,0.961227787,0
Mtmr6,-0.135520209,0.839652896,0.961227787,0
Birc7,-0.135732109,0.839752596,0.961227787,0
Tmem198b,-0.135765194,0.839765059,0.961227787,0
Plcg2,-0.136042177,0.839860605,0.961227787,0
T2,-0.136069234,0.839870759,0.961227787,0
Tfap4,-0.136169867,0.839912301,0.961227787,0
Brd1,-0.13625436,0.839945534,0.961227787,0
Fbxw17,-0.13655733,0.840057697,0.961227787,0
Clec9a,-0.136586426,0.840065082,0.961227787,0
Kctd10,-0.136659043,0.840096931,0.961227787,0
Zbtb25,-0.136737872,0.840133395,0.961227787,0
Htra1,-0.136959832,0.840210016,0.961227787,0
Cyp4a29-ps,-0.137007381,0.840231249,0.961227787,0
Gnao1,-0.137163191,0.840288484,0.961227787,0
Dnajc16,-0.137195604,0.840299562,0.961227787,0
Kcnk4,-0.137202644,0.840301408,0.961227787,0
Sfrp5,-0.137375099,0.840369721,0.961227787,0
Parp14,-0.137490561,0.840410801,0.961227787,0
Plekhg5,-0.137490898,0.840410801,0.961227787,0
Ifitm1,-0.137994906,0.840615278,0.961227787,0
Ankrd66,-0.138294295,0.840749596,0.961227787,0
mmu-mir-683-2,-0.138475354,0.840818832,0.961227787,0
Aadat,-0.138636687,0.840885299,0.961227787,0
mmu-mir-6924,-0.138774138,0.840941611,0.961227787,0
Mfsd12,-0.138792504,0.840950842,0.961227787,0
Ndufv2,-0.138804137,0.840954535,0.961227787,0
1700093K21Rik,-0.138825614,0.840965151,0.961227787,0
Wbp2nl,-0.138838377,0.84097069,0.961227787,0
Tob1,-0.13898683,0.841033003,0.961227787,0
2700089E24Rik,-0.138989946,0.841034387,0.961227787,0
Aimp1,-0.139148374,0.841100392,0.961227787,0
Jakmip1,-0.139237293,0.841132703,0.961227787,0
Nsmce4a,-0.139379585,0.841199631,0.961227787,0
Clint1,-0.139416507,0.84121117,0.961227787,0
Gpr3,-0.139422562,0.84121394,0.961227787,0
Tbc1d30,-0.139502721,0.841237018,0.961227787,0
mmu-mir-6949,-0.139548197,0.841253173,0.961227787,0
Tnmd,-0.139741316,0.841333487,0.961227787,0
Ddn,-0.139773545,0.841345488,0.961227787,0
Arl16,-0.139783378,0.841349181,0.961227787,0
mmu-let-7g,-0.139810799,0.841356566,0.961227787,0
Evc2,-0.139916768,0.841405031,0.961227787,0
NonTargetingControlGuideForMouse_24,-0.140019557,0.84143688,0.961227787,0
Oas3,-0.140027119,0.841438726,0.961227787,0
Gtf2i,-0.140392416,0.841580429,0.961227787,0
C1qtnf3,-0.140396763,0.841584122,0.961227787,0
Mbd2,-0.140421253,0.841595661,0.961227787,0
Hsbp1,-0.140665675,0.841694438,0.961227787,0
Gm216,-0.140698759,0.841706439,0.961227787,0
Cdc42ep5,-0.140827577,0.841757212,0.961227787,0
mmu-mir-320,-0.140855894,0.841766444,0.961227787,0
Gpr133,-0.140953566,0.841807062,0.961227787,0
mmu-mir-5618,-0.1410262,0.841837988,0.961227787,0
Dok5,-0.141425594,0.842,0.961227787,0
Olfr553,-0.141431141,0.842003231,0.961227787,0
Tmem259,-0.141515401,0.842036926,0.961227787,0
Mkl2,-0.141531851,0.842046619,0.961227787,0
Gm12253,-0.141653547,0.842100162,0.961227787,0
Tomm22,-0.141773566,0.842147704,0.961227787,0
Dnmt3l,-0.141904035,0.8421994,0.961227787,0
Tars,-0.141940844,0.842210016,0.961227787,0
Lgals6,-0.14219466,0.842317101,0.961227787,0
Cdh2,-0.142297695,0.842354489,0.961227787,0
Kdm5a,-0.142376863,0.842391876,0.961227787,0
Timm50,-0.142383312,0.842394184,0.961227787,0
Timm44,-0.14238419,0.842394184,0.961227787,0
Top2b,-0.142420809,0.842409416,0.961227787,0
Nrg3,-0.142683226,0.842510039,0.961227787,0
mmu-mir-3076,-0.14272662,0.842529425,0.961227787,0
Trim15,-0.14278076,0.842554812,0.961227787,0
mmu-mir-344c,-0.142862354,0.842586199,0.961227787,0
Tmed11,-0.14291963,0.842616663,0.961227787,0
Slc25a51,-0.142938025,0.842623586,0.961227787,0
Ncoa6,-0.142979425,0.842640203,0.961227787,0
Zbtb33,-0.143342281,0.842784214,0.961227787,0
Zfp628,-0.143442697,0.842825756,0.961227787,0
Plxna2,-0.143448349,0.842827141,0.961227787,0
Ndrg2,-0.143557103,0.842862682,0.961227787,0
Ift43,-0.143695531,0.842919455,0.961227787,0
Csde1,-0.143696904,0.842919455,0.961227787,0
Usp22,-0.143740946,0.842939765,0.961227787,0
Trib2,-0.143758581,0.842945765,0.961227787,0
Atrip,-0.144005684,0.843049158,0.961227787,0
Rfk,-0.144059558,0.843072698,0.961227787,0
Nt5c1a,-0.144071156,0.843075006,0.961227787,0
Fam217a,-0.144234524,0.843144242,0.961227787,0
1700010D01Rik,-0.144274243,0.843162705,0.961227787,0
Olfr824,-0.144748476,0.843349642,0.961227787,0
Olfr476,-0.144785498,0.843364874,0.961227787,0
Klra5,-0.145016317,0.843461343,0.961227787,0
Abcc10,-0.145051466,0.843475652,0.961227787,0
Asun,-0.14520757,0.843534733,0.961227787,0
Ttc17,-0.145299423,0.843573506,0.961227787,0
mmu-mir-3971,-0.145346558,0.843592892,0.961227787,0
Olfr461,-0.1453541,0.843595661,0.961227787,0
Pgm2l1,-0.145435277,0.843634433,0.961227787,0
Tmem64,-0.145540799,0.843680591,0.961227787,0
Mrps26,-0.145553883,0.843685207,0.961227787,0
Txnl4a,-0.145739821,0.843760443,0.961227787,0
Necab2,-0.145971101,0.843849065,0.961227787,0
Ghdc,-0.146073476,0.843896607,0.961227787,0
Slmo1,-0.146323018,0.843989845,0.961227787,0
Hddc2,-0.146453541,0.844049388,0.961227787,0
Neu1,-0.146801458,0.844197554,0.961227787,0
Hgd,-0.14688807,0.84423171,0.961227787,0
Abcc12,-0.147041233,0.844298177,0.961227787,0
Olfr1450,-0.147195214,0.844360028,0.961227787,0
1110004F10Rik,-0.147248034,0.84438126,0.961227787,0
Dpm3,-0.147307914,0.844402031,0.961227787,0
Aldh1a7,-0.147361133,0.844422802,0.961227787,0
Slc47a1,-0.147470923,0.844462036,0.961227787,0
Serpina3a,-0.148016452,0.844684514,0.961227787,0
mmu-mir-7024,-0.148061645,0.844702054,0.961227787,0
Kcnab1,-0.148074248,0.84470667,0.961227787,0
Tmed6,-0.14814343,0.844728364,0.961227787,0
Olfr1183,-0.148265735,0.84477129,0.961227787,0
Prm3,-0.148299717,0.844785599,0.961227787,0
4930402F06Rik,-0.148806192,0.844990076,0.961227787,0
Rbks,-0.148884917,0.845019617,0.961227787,0
Dirc2,-0.149414867,0.845233787,0.961227787,0
mmu-mir-599,-0.149967658,0.845446573,0.961227787,0
Sae1,-0.150083235,0.845491807,0.961227787,0
Tpd52l2,-0.150184212,0.845536118,0.961227787,0
Zscan25,-0.150250623,0.845559658,0.961227787,0
Fam69a,-0.1502694,0.845570736,0.961227787,0
Acy3,-0.150279722,0.84557489,0.961227787,0
Plac9b,-0.150310172,0.845585045,0.961227787,0
Otop1,-0.150332193,0.84559243,0.961227787,0
Pou3f3,-0.150350731,0.845597969,0.961227787,0
Serpina3m,-0.150525205,0.845677821,0.961227787,0
Wnt10b,-0.15065012,0.845726748,0.961227787,0
Tpcn1,-0.150694308,0.845745673,0.961227787,0
Psd,-0.150733625,0.845757674,0.961227787,0
6-Mar,-0.150768004,0.845769675,0.961227787,0
mmu-mir-497b,-0.150781482,0.84577429,0.961227787,0
Krtap13-1,-0.150811866,0.845783522,0.961227787,0
Nodal,-0.150821683,0.845787214,0.961227787,0
Nkrf,-0.150863363,0.845805216,0.961227787,0
9130204L05Rik,-0.150866309,0.845805677,0.961227787,0
Fam229a,-0.150870758,0.845807524,0.961227787,0
Armc5,-0.150921063,0.845829218,0.961227787,0
Uba5,-0.151550082,0.846069698,0.961227787,0
Ptprr,-0.151665425,0.84611447,0.961227787,0
Cnpy1,-0.151734302,0.846142626,0.961227787,0
Lrrc36,-0.15204025,0.846252481,0.961227787,0
Fxyd6,-0.152361901,0.84639003,0.961227787,0
Scrn2,-0.152370815,0.846393261,0.961227787,0
Sorbs1,-0.152479512,0.846435726,0.961227787,0
Lmo4,-0.15258383,0.846477267,0.961227787,0
Katna1,-0.153274327,0.846746827,0.961227787,0
Myl6b,-0.153455996,0.846808678,0.961227787,0
Gm11569,-0.153611497,0.84686499,0.961227787,0
Lipg,-0.153619344,0.846867759,0.961227787,0
mmu-mir-378c,-0.15365078,0.846877452,0.961227787,0
Nrsn1,-0.15383787,0.846949458,0.961227787,0
Lyg2,-0.153850934,0.84695592,0.961227787,0
Ppap2b,-0.153864845,0.846963766,0.961227787,0
Xlr3c,-0.153886949,0.846970228,0.961227787,0
Trub2,-0.153972541,0.847000692,0.961227787,0
C920025E04Rik,-0.154207519,0.847090238,0.961227787,0
Unc13c,-0.154251658,0.847108701,0.961227787,0
mmu-mir-6343,-0.154289961,0.847122086,0.961227787,0
Gdf1,-0.154291272,0.847122086,0.961227787,0
Mogat1,-0.15441383,0.847165474,0.961227787,0
Rft1,-0.154437515,0.847173783,0.961227787,0
NonTargetingControlGuideForMouse_33,-0.154577581,0.847226864,0.961227787,0
Ylpm1,-0.154628836,0.847246711,0.961227787,0
Mmp19,-0.154655438,0.847259635,0.961227787,0
Eda2r,-0.154704048,0.847279945,0.961227787,0
Themis3,-0.154903185,0.84736072,0.961227787,0
Ano9,-0.155005437,0.847402723,0.961227787,0
Clu,-0.15513715,0.847465036,0.961227787,0
AI462493,-0.155178633,0.847483499,0.961227787,0
Gtf3c3,-0.155197847,0.847491807,0.961227787,0
Cbx3,-0.155238947,0.847508885,0.961227787,0
Lrit1,-0.155516031,0.847611355,0.961227787,0
Kazn,-0.155519135,0.847612278,0.961227787,0
Gstcd,-0.155603966,0.847651512,0.961227787,0
Phtf1,-0.155665174,0.847672282,0.961227787,0
Mttp,-0.155687504,0.847680591,0.961227787,0
Fcamr,-0.156011298,0.847812601,0.961227787,0
Itk,-0.156012332,0.847813063,0.961227787,0
mmu-mir-8114,-0.156079442,0.847837988,0.961227787,0
Sox10,-0.156208317,0.847885991,0.961227787,0
Olfr812,-0.15622989,0.847892453,0.961227787,0
Cox6b2,-0.156573748,0.848027694,0.961227787,0
Cd1d2,-0.156678315,0.848063697,0.961227787,0
Myo1g,-0.156725196,0.84808216,0.961227787,0
Cyr61,-0.156935702,0.848166628,0.961227787,0
Cox4i2,-0.157482988,0.848385876,0.961227787,0
Pvrl2,-0.157684662,0.848460189,0.961227787,0
Olfr538,-0.157703053,0.848468959,0.961227787,0
Klf4,-0.157745899,0.848485576,0.961227787,0
Plekhh3,-0.157923869,0.848558505,0.961227787,0
Nfkbid,-0.158002389,0.848589892,0.961227787,0
Prop1,-0.158087703,0.848624971,0.961227787,0
Ccdc34,-0.158097055,0.848627279,0.961227787,0
Olfr1484,-0.158100697,0.848629125,0.961227787,0
Crispld1,-0.158136806,0.848643896,0.961227787,0
Krt78,-0.158218366,0.848677129,0.961227787,0
Adamts14,-0.15830047,0.848708054,0.961227787,0
Sohlh2,-0.158306376,0.848710362,0.961227787,0
Sord,-0.158308744,0.848710362,0.961227787,0
mmu-mir-505,-0.158363757,0.848728364,0.961227787,0
Rnf216,-0.158408484,0.848746827,0.961227787,0
Actn2,-0.158410188,0.848748211,0.961227787,0
Tprkb,-0.158804328,0.848898223,0.961227787,0
Serpinb3a,-0.158884484,0.848932379,0.961227787,0
D11Wsu47e,-0.159028561,0.848983614,0.961227787,0
Bnip1,-0.159035378,0.848986384,0.961227787,0
Pbx2,-0.159250484,0.849069467,0.961227787,0
Rnd1,-0.159322811,0.8490967,0.961227787,0
Sgpp1,-0.159409637,0.849131318,0.961227787,0
Diap2,-0.159454128,0.849147011,0.961227787,0
Prcc,-0.159689051,0.849248096,0.961227787,0
Zbtb14,-0.159699201,0.849251789,0.961227787,0
Map2k4,-0.159716765,0.849258712,0.961227787,0
Tcfl5,-0.159773142,0.849279483,0.961227787,0
Pramef8,-0.159928552,0.849347334,0.961227787,0
Mall,-0.160010706,0.849381952,0.961227787,0
Ccnd1,-0.160203593,0.849461805,0.961227787,0
Zfp775,-0.16022832,0.849470113,0.961227787,0
Tmem238,-0.160271518,0.849483037,0.961227787,0
9130008F23Rik,-0.160306021,0.849501962,0.961227787,0
Sgsm2,-0.160470562,0.849564736,0.961227787,0
Stpg2,-0.160479478,0.849568428,0.961227787,0
mmu-mir-6896,-0.160632952,0.849623817,0.961227787,0
NonTargetingControlGuideForMouse_151,-0.16078241,0.849675514,0.961227787,0
Golga7b,-0.160907837,0.849727671,0.961227787,0
2010109A12Rik,-0.160989551,0.849755827,0.961227787,0
Olfr510,-0.161003961,0.849761366,0.961227787,0
Ctso,-0.161046985,0.849777983,0.961227787,0
mmu-mir-3099,-0.161294447,0.849874452,0.961227787,0
Hcn4,-0.16136496,0.849902608,0.961227787,0
Fstl5,-0.161412867,0.849913224,0.961227787,0
Ppp2r2d,-0.16155375,0.849967228,0.961227787,0
Frat2,-0.161631333,0.849994923,0.961227787,0
Mtss1,-0.161635585,0.849997231,0.961227787,0
Gm14325,-0.161763025,0.850040157,0.961227787,0
Klra23,-0.161775313,0.850043388,0.961227787,0
Olfr1310,-0.161922921,0.850100162,0.961227787,0
Chrnb3,-0.161938515,0.850105239,0.961227787,0
C6,-0.162103579,0.850162936,0.961227787,0
Tmem151a,-0.162464482,0.850280175,0.961227787,0
Mrps23,-0.162558148,0.850314332,0.961227787,0
Tm9sf2,-0.16282761,0.850418186,0.961227787,0
Gfi1b,-0.162848253,0.850423725,0.961227787,0
Ppp2r4,-0.162923164,0.850450035,0.961227787,0
Sidt2,-0.162955062,0.850461112,0.961227787,0
Myh14,-0.163013099,0.850481883,0.961227787,0
Gm16432,-0.163204523,0.850553427,0.961227787,0
Tbca,-0.163346312,0.850600508,0.961227787,0
Gdf9,-0.163485669,0.850661897,0.961227787,0
Zfp710,-0.163714215,0.850741288,0.961227787,0
Ppp2r5e,-0.163787568,0.850769444,0.961227787,0
Ankrd1,-0.163790889,0.850769444,0.961227787,0
mmu-mir-6335,-0.164610976,0.851053312,0.961227787,0
Erbb2ip,-0.164666331,0.851078237,0.961227787,0
Rnf214,-0.164741449,0.851100854,0.961227787,0
Fst,-0.164921026,0.851173321,0.961227787,0
Armcx1,-0.16512886,0.851254096,0.961227787,0
Atp2b1,-0.165638739,0.851440572,0.961227787,0
Tada2b,-0.165650212,0.85144288,0.961227787,0
Eml6,-0.1661042,0.851607662,0.961227787,0
Dact3,-0.166145577,0.851624279,0.961227787,0
Slc8a3,-0.166194716,0.851641357,0.961227787,0
Abcg8,-0.166287489,0.851680129,0.961227787,0
Mmp20,-0.166661859,0.851827833,0.961227787,0
mmu-mir-6347,-0.166825646,0.851895223,0.961227787,0
Nkx1-2,-0.167096485,0.852002308,0.961227787,0
Amica1,-0.167355812,0.852098777,0.961227787,0
Ptpn22,-0.167436149,0.852133395,0.961227787,0
Msrb2,-0.167539395,0.852171244,0.961227787,0
Btnl9,-0.167723956,0.852238172,0.961227787,0
Olfr441,-0.1678042,0.85226679,0.961227787,0
Gpr18,-0.168423977,0.8525045,0.961227787,0
Lpp,-0.16860605,0.85258066,0.961227787,0
Crispld2,-0.168713724,0.852622663,0.961227787,0
Lair1,-0.168863143,0.852668821,0.961227787,0
Gm13718,-0.168883065,0.852677129,0.961227787,0
Snx7,-0.168944414,0.852700208,0.961227787,0
Lrig2,-0.169071876,0.852748673,0.961227787,0
mmu-mir-8103,-0.169196772,0.852788368,0.961227787,0
Gltscr1,-0.169395926,0.852855758,0.961227787,0
Sag,-0.169408961,0.852861759,0.961227787,0
Marcks,-0.16941709,0.852865451,0.961227787,0
Nkx3-1,-0.169512284,0.852901454,0.961227787,0
Tbx1,-0.169596234,0.852936072,0.961227787,0
Nptx2,-0.169793698,0.853012693,0.961227787,0
Ces3b,-0.169885606,0.853047773,0.961227787,0
Irak3,-0.170266127,0.853187168,0.961227787,0
Olfr108,-0.170357978,0.853226402,0.961227787,0
Gm17359,-0.170430841,0.85325502,0.961227787,0
Slc16a2,-0.170590219,0.853321948,0.961227787,0
Cenpv,-0.170633658,0.853335795,0.961227787,0
Ccdc83,-0.171088048,0.853518117,0.961227787,0
Celsr3,-0.171230079,0.853573967,0.961227787,0
Memo1,-0.171408272,0.853640895,0.961227787,0
Figla,-0.171436955,0.853649665,0.961227787,0
Efcab7,-0.171497859,0.853672282,0.961227787,0
Trim14,-0.171524864,0.85368613,0.961227787,0
Dnajc5g,-0.171704114,0.853760443,0.961227787,0
Metap1d,-0.17173165,0.853768751,0.961227787,0
Siah1a,-0.171762832,0.853783983,0.961227787,0
7420461P10Rik,-0.171845155,0.853819063,0.961227787,0
AI314180,-0.172400033,0.854025387,0.961227787,0
Cgnl1,-0.172537672,0.854078468,0.961227787,0
Cc2d2a,-0.172596028,0.854101085,0.961227787,0
Plekhg6,-0.172863173,0.854207708,0.961227787,0
Hhatl,-0.173276025,0.85437249,0.961227787,0
mmu-mir-7225,-0.173277405,0.854374336,0.961227787,0
Wdr45b,-0.173327569,0.854392799,0.961227787,0
Utp6,-0.173334023,0.854395107,0.961227787,0
Dnase1,-0.173357754,0.854401569,0.961227787,0
B230118H07Rik,-0.173430902,0.854421879,0.961227787,0
