"GeneSymbol","EntrezID","Score","Class","Class.","SAINT_UI","SAINT_IND","SAINT_MG","SAINT_EP","KEGG.1","KEGG.class.iteration1","Network.1","Network.class.iteration1","KEGG.2","KEGG.class.iteration2","Network.2","Network.class.iteration2","KEGG.3","KEGG.class.iteration3","Network.3","Network.class.iteration3","KEGG.4","KEGG.class.iteration4","Network.4","Network.class.iteration4","KEGG.5","KEGG.class.iteration5","Network.5","Network.class.iteration5","KEGG.6","KEGG.class.iteration6","Pathway"
"ACAP2","23527",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAP3","116983",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAT1","38",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACAT2","39",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACBD3","64746",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACBD4","79777",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACBD5","91452",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACBD6","84320",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACCS","84680",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACD","65057",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACE","1636",0,"Background",NA,NA,NA,NA,NA,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACE2","59272",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACER1","125981",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACER2","340485",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACER3","55331",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACHE","43",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACIN1","22985",0,"Background",NA,NA,NA,NA,NA,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACKR1","2532",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACKR2","1238",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACKR3","57007",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACKR4","51554",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACLY","47",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACMSD","130013",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACO1","48",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACO2","50",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT1","641371",0.5,"Induced binding; PSM dependent",4,NA,0.32,0,NA,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,"No",0.5,NA
"ACOT2","10965",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT4","122970",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT6","641372",0.5,"Induced binding; PSM dependent",4,0,0.32,NA,0,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"ACOT7","11332",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT8","10005",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOT9","23597",1,"Induced binding; PSM inconclusive",5,0.12,0.33,0.02,0.21,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"ACOX1","51",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOX2","8309",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOX3","8310",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACOXL","55289",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACP1","52",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACP2","53",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACP5","54",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"Yes",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACP6","51205",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACPP","55",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACR","49",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACRBP","84519",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACRV1","56",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSBG1","23205",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSF2","80221",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSF3","197322",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACSL1","2180",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSL3","2181",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSL4","2182",0.5,"Induced binding; PSM inconclusive",5,0,0.32,0,0.29,"No",0.5,"No",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,NA
"ACSL5","51703",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSL6","23305",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACSM1","116285",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM3","6296",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM4","341392",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSM5","54988",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSS1","84532",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSS2","55902",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACSS3","79611",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACTA1","58",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTA2","59",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTB","60",0,"Background",NA,NA,NA,NA,NA,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTBL2","345651",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTC1","70",0,"Background",NA,NA,NA,NA,NA,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTG1","71",0,"Background",NA,NA,NA,NA,NA,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTG2","72",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTL6A","86",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL6B","51412",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL7A","10881",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL7B","10880",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTL9","284382",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTN1","87",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTN2","88",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTN3","89",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,"No",0,"Yes",0,NA
"ACTN4","81",0.5,"Induced binding; PSM inconclusive",5,0.12,0.2,0.33,0,"No",0.5,"No",0.5,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"No",1,"Yes",1,"Tight junction ; Regulation of actin cytoskeleton ; Focal adhesion ; Arrhythmogenic right ventricular cardiomyopathy (ARVC)"
"ACTR10","55860",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR1A","10121",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR1B","10120",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR2","10097",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR3","10096",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR3B","57180",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR5","79913",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR6","64431",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTR8","93973",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTRT1","139741",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTRT2","140625",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACTRT3","84517",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACVR1","90",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACVR1B","91",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACVR2A","92",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACVR2B","93",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACVRL1","94",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ACY1","95",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACY3","91703",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACYP1","97",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ACYP2","98",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ADA","100",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ADAD1","132612",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM10","102",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ADAM11","4185",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM12","8038",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM15","8751",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM17","6868",0,"Background",NA,NA,NA,NA,NA,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,"No",0,NA
"ADAM18","8749",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM19","8728",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM1A","8759",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM1B","100420505",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM2","2515",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM20","8748",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM21","8747",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM22","53616",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM23","8745",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM28","10863",0.5,"Induced binding; PSM dependent",4,0,0.13,0.06,0.03,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"ADAM29","11086",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM30","11085",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM32","203102",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM33","80332",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM5","255926",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM7","8756",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM8","101",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAM9","8754",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMDEC1","27299",1,"Induced binding; PSM dependent",4,NA,0.33,0,NA,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"ADAMTS1","9510",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS10","81794",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS12","81792",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS13","11093",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS15","170689",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS16","170690",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS18","170692",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS19","171019",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS2","9509",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS20","80070",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS3","9508",0.5,"Induced binding; PSM dependent",4,0,0.32,0,0,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,"No",0.5,"Missing",0.5,NA
"ADAMTS4","9507",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS5","11096",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS6","11174",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS7","11173",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
"ADAMTS8","11095",0,"Background",NA,NA,NA,NA,NA,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,"No",0,"Missing",0,NA
