Column1,GeneSymbol,Cutoff
13377,ASF1B,0
10840,ASGR1,0
10850,ASGR2,0
13512,ASH1L,0
19090,ASH2L,0
10649,ASIC1,0
10446,ASIC2,0
19490,ASIC3,0
13221,ASIC4,0
12135,ASIC5,0
10858,ASIP,0
10863,ASL,0
10876,ASMT,0
18601,ASMTL,0
1359,ASNA1,0
10879,ASNA1,0
10883,ASNS,0
12522,ASNSD1,0
10982,ASPA,0
13189,ASPDH,0
9833,ASPG,0
10989,ASPH,0
7171,ASPHD1,0
14010,ASPHD2,0
7467,ASPM,0
12680,ASPN,0
4873,ASPRV1,0
16657,ASPSCR1,0
17180,ASRGL1,0
10992,ASS1,0
8603,ASTE1,0
10836,ASTL,0
11046,ASTN1,0
6686,ASTN2,0
13378,ASUN,0
5435,ASXL1,0
13062,ASXL2,0
4271,ASZ1,0
18328,ATAD1,0
8615,ATAD2,0
13021,ATAD3A,0
17796,ATAD3B,0
6039,ATAD3C,0
17062,ATAD5,0
17101,ATAT1,0
18463,ATCAY,0
3023,ATE1,0
11098,ATF1,0
4313,ATF2,0
11106,ATF3,0
11115,ATF4,0
6338,ATF5,0
6434,ATF6,0
4320,ATF6B,0
2948,ATF7,0
13381,ATF7IP,0
17147,ATF7IP2,0
17766,ATG10,0
14703,ATG101,0
19211,ATG12,0
19979,ATG13,0
6375,ATG14,0
12879,ATG16L1,0
18914,ATG16L2,0
6585,ATG2A,0
12919,ATG2B,0
1494,ATG3,0
3397,ATG4A,0
6639,ATG4B,0
18367,ATG4C,0
18398,ATG4D,0
19703,ATG5,0
1092,ATG7,0
2554,ATG7,0
16659,ATG9A,0
8491,ATG9B,0
17185,ATHL1,0
1224,ATIC,0
11144,ATIC,0
11609,ATL1,0
15114,ATL2,0
1338,ATL3,0
7456,ATL3,0
11155,ATM,0
6731,ATMIN,0
5539,ATN1,0
11172,ATOH1,0
6141,ATOH7,0
18344,ATOH8,0
1191,ATOX1,0
11185,ATOX1,0
14033,ATP10A,0
6578,ATP10B,0
14037,ATP10D,0
6690,ATP11A,0
10453,ATP11AUN,0
6647,ATP11B,0
8525,ATP11C,0
11213,ATP12A,0
1597,ATP13A1,0
13980,ATP13A1,0
6808,ATP13A2,0
2059,ATP13A3,0
16789,ATP13A3,0
17980,ATP13A4,0
9484,ATP13A5,0
1109,ATP1A1,0
11193,ATP1A1,0
11198,ATP1A2,0
11207,ATP1A3,0
11224,ATP1A4,0
546,ATP1B1,0
11233,ATP1B1,0
11240,ATP1B2,0
1997,ATP1B3,0
11248,ATP1B3,0
6841,ATP1B4,0
11282,ATP2A1,0
67,ATP2A2,1
11285,ATP2A2,0
133,ATP2A3,0.5
11295,ATP2A3,0
1480,ATP2B1,0
11303,ATP2B1,0
11311,ATP2B2,0
11318,ATP2B3,0
161,ATP2B4,0.5
11331,ATP2B4,0
7907,ATP2C1,0
20104,ATP2C2,0
11358,ATP4A,0
11366,ATP4B,0
1741,ATP5A1,0
11377,ATP5A1,0
1238,ATP5B,0
11468,ATP5B,0
1178,ATP5C1,0
11541,ATP5C1,0
1088,ATP5D,0
11813,ATP5D,0
1917,ATP5E,0
11893,ATP5E,0
1646,ATP5F1,0
11952,ATP5F1,0
12018,ATP5G1,0
12083,ATP5G2,0
12134,ATP5G3,0
1250,ATP5H,0
2502,ATP5H,0
554,ATP5I,0
12166,ATP5I,0
1538,ATP5J,0
12175,ATP5J,0
19774,ATP5J2,0
1536,ATP5J2-PTCD1,0
1063,ATP5L,0
2646,ATP5L,0
1804,ATP5O,0
12352,ATP5O,0
7952,ATP5S,0
12918,ATP5SL,0
165,ATP6AP1,0.5
12328,ATP6AP1,0
19365,ATP6AP1L,0
2217,ATP6AP2,0
12304,ATP6V0A1,0
6919,ATP6V0A2,0
11474,ATP6V0A4,0
12265,ATP6V0B,0
12210,ATP6V0C,0
397,ATP6V0D1,0
19165,ATP6V0D1,0
7085,ATP6V0D2,0
18940,ATP6V0E1,0
5011,ATP6V0E2,0
1268,ATP6V1A,0
12183,ATP6V1A,0
12193,ATP6V1B1,0
1580,ATP6V1B2,0
12201,ATP6V1B2,0
1071,ATP6V1C1,0
12220,ATP6V1C1,0
7086,ATP6V1C2,0
942,ATP6V1D,0
11881,ATP6V1D,0
1256,ATP6V1E1,0
12228,ATP6V1E1,0
19035,ATP6V1E2,0
952,ATP6V1F,0
19470,ATP6V1F,0
1451,ATP6V1G1,0
19773,ATP6V1G1,0
12292,ATP6V1G2,0
3923,ATP6V1G3,0
1840,ATP6V1H,0
12025,ATP6V1H,0
12335,ATP7A,0
12370,ATP7B,0
2427,ATP8A1,0
12122,ATP8A2,0
12162,ATP8B1,0
14034,ATP8B2,0
4719,ATP8B3,0
17048,ATP8B4,0
2143,ATP9A,0
9846,ATP9B,0
15306,ATPAF1,0
19256,ATPAF2,0
19598,ATPIF1,0
12502,ATR,0
11874,ATRAID,0
18156,ATRN,0
7555,ATRNL1,0
12568,ATRX,0
14882,ATXN1,0
304,ATXN10,0
7366,ATXN10,0
14883,ATXN2,0
2032,ATXN2L,0
3185,ATXN2L,0
10808,ATXN3,0
14884,ATXN7,0
6253,ATXN7L1,0
3912,ATXN7L2,0
590,AUH,0
12745,AUH,0
16616,AUNIP,0
12835,AUP1,0
15813,AURKA,0
12833,AURKAIP1,0
19341,AURKB,0
15817,AURKC,0
7574,AUTS2,0
13950,AVEN,0
2686,AVIL,0
6545,AVL9,0
12915,AVP,0
14655,AVPI1,0
13009,AVPR1A,0
13110,AVPR1B,0
13183,AVPR2,0
5104,AWAT1,0
5105,AWAT2,0
3905,AXDND1,0
17611,AXIN1,0
17612,AXIN2,0
13449,AXL,0
13697,AZGP1,0
15162,AZI2,0
12009,AZIN1,0
3276,AZIN2,0
13735,AZU1,0
2019,B2M,0
13769,B2M,0
18676,B3GALNT1,0
4743,B3GALNT2,0
18678,B3GALT1,0
18677,B3GALT2,0
18675,B3GALT4,0
2367,B3GALT5,0
3901,B3GALT6,0
4555,B3GALTL,0
7935,B3GAT1,0
4224,B3GAT2,0
7665,B3GAT3,0
2971,B3GNT1,0
2687,B3GNT2,0
2382,B3GNT3,0
16760,B3GNT4,0
17865,B3GNT5,0
5612,B3GNT6,0
19476,B3GNT7,0
9857,B3GNT8,0
18257,B3GNT9,0
4623,B3GNTL1,0
7381,B4GALNT1,0
3800,B4GALNT2,0
8243,B4GALNT3,0
9259,B4GALNT4,0
7856,B4GALT1,0
18674,B4GALT2,0
18673,B4GALT3,0
18672,B4GALT4,0
19523,B4GALT5,0
19519,B4GALT6,0
3206,B4GALT7,0
7931,B9D1,0
17339,B9D2,0
17026,BAALC,0
13903,BAAT,0
1103,BABAM1,0
8639,BABAM1,0
6979,BACE1,0
7377,BACE2,0
13951,BACH1,0
14668,BACH2,0
14035,BAD,0
14063,BAG1,0
19757,BAG2,0
19756,BAG3,0
19755,BAG4,0
19753,BAG5,0
16718,BAG6,0
14088,BAGE,0
18472,BAGE2,0
18471,BAGE3,0
18470,BAGE4,0
18469,BAGE5,0
14233,BAHCC1,0
6404,BAHD1,0
14154,BAI1,0
14235,BAI2,0
14299,BAI3,0
2483,BAIAP2,0
13568,BAIAP2L1,0
17159,BAIAP2L2,0
18876,BAIAP3,0
14340,BAK1,0
7360,BAMBI,0
506,BANF1,0
18766,BANF1,0
4432,BANF2,0
12859,BANK1,0
12810,BANP,0
17613,BAP1,0
14382,BARD1,0
13778,BARHL1,0
9447,BARHL2,0
13585,BARX1,0
18491,BARX2,0
15,BASP1,1
2439,BASP1,0
2559,BATF,0
3452,BATF2,0
13216,BATF3,0
14389,BAX,0
3093,BAZ1A,0
19005,BAZ1B,0
3092,BAZ2A,0
8855,BAZ2B,0
7955,BBC3,0
17981,BBOX1,0
14403,BBS1,0
16918,BBS10,0
5331,BBS12,0
14411,BBS2,0
14441,BBS4,0
4048,BBS5,0
13023,BBS7,0
8021,BBS9,0
13892,BBX,0
10608,BCAM,0
14944,BCAN,0
552,BCAP29,0
13570,BCAP29,0
1502,BCAP31,0
2193,BCAP31,0
19786,BCAR1,0
17916,BCAR3,0
18488,BCAS1,0
2340,BCAS2,0
12679,BCAS3,0
13314,BCAS4,0
14466,BCAT1,0
14477,BCAT2,0
13747,BCCIP,0
4526,BCDIN3D,0
14509,BCHE,0
14550,BCKDHA,0
278,BCKDHB,0
14577,BCKDHB,0
856,BCKDK,0
2349,BCKDK,0
18861,BCL10,0
12270,BCL11A,0
15391,BCL11B,0
14591,BCL2,0
14598,BCL2A1,0
14607,BCL2L1,0
2091,BCL2L10,0
2092,BCL2L11,0
17708,BCL2L12,0
1886,BCL2L13,0
7038,BCL2L13,0
16761,BCL2L14,0
10918,BCL2L15,0
752,BCL2L2,0
14618,BCL2L2,0
14647,BCL3,0
14660,BCL6,0
7253,BCL6B,0
14685,BCL7A,0
19443,BCL7B,0
19439,BCL7C,0
14714,BCL9,0
8213,BCL9L,0
1769,BCLAF1,0
19977,BCLAF1,0
12319,BCO1,0
17805,BCO2,0
12727,BCOR,0
14875,BCORL1,0
14740,BCR,0
14775,BCS1L,0
2007,BDH1,0
14811,BDH1,0
13815,BDH2,0
14818,BDKRB1,0
14827,BDKRB2,0
14844,BDNF,0
13464,BDP1,0
18654,BECN1,0
14232,BEGAIN,0
4332,BEND2,0
14279,BEND3,0
10183,BEND4,0
16850,BEND5,0
6193,BEND6,0
6255,BEND7,0
16340,BEST1,0
12682,BEST2,0
4539,BEST3,0
7817,BEST4,0
2336,BET1,0
11786,BET1L,0
13503,BEX1,0
18242,BEX2,0
13693,BEX4,0
9360,BEX5,0
11796,BFAR,0
14881,BFSP1,0
17954,BFSP2,0
14888,BGLAP,0
14897,BGN,0
5380,BHLHA15,0
17353,BHLHB9,0
8066,BHLHE22,0
18548,BHLHE40,0
16757,BHLHE41,0
14916,BHMT,0
7023,BHMT2,0
17158,BICC1,0
14925,BICD1,0
1217,BICD2,0
6729,BICD2,0
1528,BID,0
14935,BID,0
14941,BIK,0
8099,BIN1,0
826,BIN2,0
11899,BIN2,0
13539,BIN3,0
9141,BIRC2,0
9152,BIRC3,0
9167,BIRC5,0
14112,BIRC6,0
16775,BIRC7,0
3149,BIRC8,0
12690,BIVM,0
2854,BLCAP,0
10709,BLID,0
15009,BLK,0
15044,BLM,0
621,BLMH,0
15097,BLMH,0
8729,BLNK,0
1666,BLOC1S1,0
7746,BLOC1S1,0
8202,BLOC1S2,0
10123,BLOC1S3,0
13141,BLOC1S4,0
14971,BLOC1S5,0
7686,BLOC1S6,0
203,BLVRA,0.5
15188,BLVRA,0
1047,BLVRB,0
15236,BLVRB,0
18541,BLZF1,0
19036,BMF,0
15344,BMI1,0
15384,BMP1,0
8057,BMP10,0
19336,BMP15,0
15424,BMP2,0
558,BMP2K,0
13261,BMP2K,0
15457,BMP3,0
15477,BMP4,0
15511,BMP5,0
15547,BMP6,0
15565,BMP7,0
9632,BMP8A,0
15574,BMP8B,0
5381,BMPER,0
15584,BMPR1A,0
15594,BMPR1B,0
15603,BMPR2,0
19994,BMS1,0
15630,BMX,0
15260,BNC1,0
12651,BNC2,0
15658,BNIP1,0
15669,BNIP2,0
15678,BNIP3,0
15688,BNIP3L,0
4769,BNIPL,0
19257,BOC,0
19185,BOD1,0
7470,BOD1L1,0
15698,BOK,0
11587,BOLA1,0
630,BOLA2,0
13101,BOLA2,0
15558,BOLA2B,0
10162,BOLA3,0
15640,BOLL,0
6687,BOP1,0
17022,BORA,0
15721,BPGM,0
15732,BPHL,0
15741,BPI,0
11810,BPIFA1,0
4399,BPIFA2,0
4009,BPIFA3,0
19441,BPIFB1,0
17283,BPIFB2,0
9682,BPIFB3,0
4792,BPIFB4,0
4008,BPIFB6,0
7184,BPIFC,0
1722,BPNT1,0
2412,BPNT1,0
6030,BPTF,0
19110,BPY2,0
10980,BPY2B,0
10981,BPY2C,0
15760,BRAF,0
17614,BRAP,0
6234,BRAT1,0
15751,BRCA1,0
15776,BRCA2,0
1218,BRCC3,0
16731,BRCC3,0
7034,BRD1,0
14667,BRD2,0
17199,BRD3,0
6864,BRD4,0
8668,BRD7,0
2852,BRD8,0
15614,BRD9,0
15787,BRDT,0
19797,BRE,0
8726,BRF1,0
13100,BRF2,0
7351,BRI3,0
4411,BRI3BP,0
8293,BRICD5,0
5195,BRINP1,0
14337,BRINP2,0
9302,BRINP3,0
17859,BRIP1,0
13109,BRIX1,0
763,BRK1,0
13489,BRK1,0
7404,BRMS1,0
18049,BRMS1L,0
4728,BROX,0
16592,BRPF1,0
7981,BRPF3,0
15818,BRS3,0
18103,BRSK1,0
18995,BRSK2,0
12371,BRWD1,0
7175,BRWD3,0
7795,BSCL2,0
12924,BSDC1,0
466,BSG,0
15830,BSG,0
18867,BSN,0
16569,BSND,0
12686,BSPRY,0
15836,BST1,0
15846,BST2,0
19038,BTAF1,0
12272,BTBD1,0
18018,BTBD10,0
3679,BTBD11,0
3577,BTBD16,0
10115,BTBD17,0
13306,BTBD2,0
6415,BTBD3,0
18973,BTBD6,0
13379,BTBD7,0
8396,BTBD8,0
3333,BTBD9,0
15852,BTC,0
15858,BTD,0
769,BTF3,0
15888,BTF3,0
1849,BTF3L4,0
19213,BTF3L4,0
15931,BTG1,0
16577,BTG2,0
2894,BTG3,0
12636,BTG4,0
446,BTK,0
15941,BTK,0
4889,BTLA,0
15945,BTN1A1,0
3038,BTN2A1,0
2417,BTN2A2,0
12612,BTN2A3P,0
3036,BTN3A1,0
3035,BTN3A2,0
2416,BTN3A3,0
13673,BTNL2,0
2866,BTNL3,0
17058,BTNL8,0
4958,BTNL9,0
18883,BTRC,0
15948,BUB1,0
15964,BUB1B,0
1891,BUB3,0
19295,BUB3,0
18278,BUD13,0
2024,BUD31,0
18841,BUD31,0
3065,BVES,0
16001,BYSL,0
19411,BZRAP1,0
322,BZW1,0
19898,BZW1,0
8582,BZW2,0
2991,C10orf10,0
6073,C10orf107,0
17838,C10orf11,0
6170,C10orf111,0
10064,C10orf113,0
7622,C10orf12,0
10435,C10orf120,0
13751,C10orf2,0
6160,C10orf25,0
710,C10orf32,0
3594,C10orf32,0
6081,C10orf35,0
8199,C10orf53,0
15056,C10orf54,0
10696,C10orf55,0
10693,C10orf62,0
497,C10orf67,0
7293,C10orf67,0
3568,C10orf71,0
16803,C10orf76,0
4487,C10orf82,0
17124,C10orf88,0
3576,C10orf90,0
5406,C10orf91,0
17085,C10orf95,0
10068,C10orf99,0
15323,C11orf1,0
13762,C11orf16,0
12348,C11orf24,0
13860,C11orf30,0
8164,C11orf31,0
4495,C11orf40,0
5136,C11orf42,0
6088,C11orf45,0
16671,C11orf48,0
16685,C11orf49,0
19305,C11orf52,0
9380,C11orf53,0
286,C11orf54,0
8584,C11orf54,0
13027,C11orf57,0
2888,C11orf58,0
17020,C11orf63,0
5133,C11orf65,0
17722,C11orf68,0
18422,C11orf70,0
12496,C11orf71,0
11954,C11orf73,0
3615,C11orf74,0
16889,C11orf80,0
4514,C11orf84,0
8210,C11orf85,0
10441,C11orf87,0
10443,C11orf88,0
4501,C11orf94,0
14650,C12orf10,0
19190,C12orf29,0
8253,C12orf36,0
13954,C12orf4,0
8258,C12orf40,0
9831,C12orf42,0
15383,C12orf43,0
3654,C12orf45,0
16961,C12orf49,0
13955,C12orf5,0
5143,C12orf50,0
3663,C12orf54,0
3246,C12orf57,0
4546,C12orf60,0
19242,C12orf65,0
4544,C12orf66,0
16209,C12orf71,0
9265,C12orf74,0
10449,C12orf76,0
3077,C14orf1,0
13004,C14orf105,0
12854,C14orf119,0
18138,C14orf142,0
17131,C14orf159,0
1149,C14orf166,0
12043,C14orf166,0
16884,C14orf169,0
8270,C14orf177,0
8269,C14orf178,0
10455,C14orf180,0
8265,C14orf182,0
5681,C14orf183,0
19779,C14orf2,0
3696,C14orf28,0
4566,C14orf37,0
9043,C14orf39,0
3698,C14orf79,0
8275,C14orf80,0
14713,C14orf93,0
5179,C15orf26,0
3737,C15orf27,0
4584,C15orf32,0
8280,C15orf37,0
13823,C15orf39,0
3728,C15orf40,0
18144,C15orf41,0
4578,C15orf43,0
18090,C15orf48,0
10456,C15orf53,0
10457,C15orf54,0
15230,C15orf56,0
19033,C15orf57,0
10094,C15orf59,0
18060,C16orf13,0
16382,C16orf3,0
18941,C16orf45,0
3746,C16orf46,0
8295,C16orf54,0
15305,C16orf58,0
17194,C16orf59,0
1340,C16orf62,0
13916,C16orf62,0
17238,C16orf70,0
4618,C16orf71,0
8617,C16orf72,0
10587,C16orf74,0
3756,C16orf78,0
5197,C16orf82,0
10099,C16orf86,0
10098,C16orf87,0
4617,C16orf89,0
15264,C16orf90,0
8298,C16orf91,0
19111,C16orf93,0
10467,C17orf102,0
8315,C17orf104,0
8317,C17orf47,0
3807,C17orf49,0
4637,C17orf50,0
16611,C17orf53,0
8310,C17orf58,0
12645,C17orf59,0
16770,C17orf62,0
3792,C17orf64,0
9282,C17orf67,0
17230,C17orf70,0
5804,C17orf74,0
15076,C17orf75,0
4626,C17orf77,0
8321,C17orf78,0
12862,C17orf80,0
10114,C17orf82,0
13186,C17orf85,0
10464,C17orf97,0
10109,C17orf98,0
17716,C18orf21,0
4663,C18orf25,0
11375,C18orf32,0
5216,C18orf54,0
8791,C18orf8,0
644,C19orf10,0
13580,C19orf10,0
17720,C19orf12,0
4674,C19orf18,0
12845,C19orf24,0
4718,C19orf25,0
7217,C19orf26,0
15027,C19orf33,0
9847,C19orf35,0
19222,C19orf40,0
16618,C19orf43,0
17940,C19orf44,0
9849,C19orf45,0
3889,C19orf47,0
18272,C19orf48,0
19069,C19orf52,0
8588,C19orf53,0
8348,C19orf54,0
16722,C19orf57,0
12876,C19orf60,0
13148,C19orf66,0
9859,C19orf68,0
3839,C19orf70,0
12962,C19orf73,0
13538,C19orf80,0
2465,C1D,0
13830,C1GALT1,0
8628,C1GALT1C1,0
5751,C1orf100,0
7304,C1orf101,0
19383,C1orf105,0
13417,C1orf106,0
12794,C1orf109,0
9307,C1orf110,0
8394,C1orf111,0
13384,C1orf112,0
16938,C1orf115,0
16687,C1orf116,0
3946,C1orf122,0
461,C1orf123,0
12825,C1orf123,0
4727,C1orf127,0
3963,C1orf131,0
10476,C1orf141,0
10138,C1orf146,0
19504,C1orf158,0
12829,C1orf159,0
3978,C1orf162,0
5734,C1orf168,0
9298,C1orf174,0
5262,C1orf177,0
10923,C1orf186,0
10146,C1orf189,0
7313,C1orf192,0
18319,C1orf198,0
15235,C1orf200,0
17453,C1orf21,0
4772,C1orf210,0
4750,C1orf213,0
3949,C1orf216,0
10478,C1orf220,0
10477,C1orf226,0
10150,C1orf229,0
12792,C1orf27,0
16717,C1orf35,0
7444,C1orf43,0
16669,C1orf50,0
4731,C1orf52,0
10147,C1orf53,0
16829,C1orf54,0
12804,C1orf56,0
2512,C1orf61,0
4778,C1orf64,0
4725,C1orf74,0
3193,C1orf85,0
5738,C1orf86,0
3953,C1orf87,0
18397,C1orf94,0
9871,C1orf95,0
16065,C1QA,0
16073,C1QB,0
1180,C1QBP,0
16028,C1QBP,0
16083,C1QC,0
2834,C1QL1,0
5307,C1QL2,0
10231,C1QL3,0
9262,C1QL4,0
3368,C1QTNF1,0
3369,C1QTNF2,0
3370,C1QTNF3,0
3372,C1QTNF4,0
3373,C1QTNF5,0
3374,C1QTNF6,0
3375,C1QTNF7,0
10303,C1QTNF8,0
9268,C1QTNF9,0
10082,C1QTNF9B,0
12420,C1QTNF9B-AS1,0
16090,C1R,0
11791,C1RL,0
16098,C1S,0
16108,C2,0
3998,C20orf141,0
4010,C20orf144,0
4006,C20orf166,0
7165,C20orf166-AS1,0
16634,C20orf195,0
4789,C20orf196,0
8401,C20orf197,0
13565,C20orf24,0
12814,C20orf27,0
3994,C20orf85,0
4398,C20orf96,0
16419,C21orf2,0
1427,C21orf33,0
17562,C21orf33,0
12375,C21orf58,0
13767,C21orf59,0
13674,C21orf62,0
12401,C21orf91,0
4807,C22orf15,0
18194,C22orf23,0
16871,C22orf29,0
7333,C22orf31,0
4016,C22orf39,0
4812,C22orf42,0
7508,C2CD2,0
20048,C2CD2L,0
7536,C2CD3,0
4580,C2CD4A,0
10093,C2CD4B,0
702,C2CD5,0
20042,C2CD5,0
4826,C2orf15,0
17973,C2orf16,0
8745,C2orf27A,0
10629,C2orf27B,0
18088,C2orf40,0
12819,C2orf42,0
14690,C2orf43,0
17254,C2orf44,0
16785,C2orf47,0
9574,C2orf48,0
16666,C2orf49,0
4088,C2orf50,0
17065,C2orf54,0
5302,C2orf57,0
8413,C2orf61,0
10491,C2orf66,0
10163,C2orf68,0
5918,C2orf69,0
10159,C2orf71,0
4047,C2orf73,0
4067,C2orf76,0
10161,C2orf78,0
10169,C2orf82,0
13835,C2orf83,0
18019,C2orf88,0
16118,C3,0
16128,C3AR1,0
14104,C3orf14,0
7411,C3orf17,0
11699,C3orf18,0
17895,C3orf20,0
4900,C3orf22,0
6837,C3orf27,0
4916,C3orf30,0
8438,C3orf33,0
9320,C3orf35,0
17157,C3orf36,0
8430,C3orf38,0
16861,C3orf52,0
8436,C3orf56,0
5920,C3orf58,0
9885,C3orf62,0
15274,C3orf65,0
5778,C3orf67,0
8447,C3orf70,0
15272,C3orf84,0
10117,C3P1,0
16130,C4A,0
16136,C4B,0
16138,C4BPA,0
16151,C4BPB,0
17909,C4orf17,0
13094,C4orf19,0
7222,C4orf22,0
4932,C4orf26,0
12808,C4orf27,0
17187,C4orf29,0
10499,C4orf3,0
4153,C4orf32,0
4144,C4orf33,0
4163,C4orf36,0
4936,C4orf45,0
5827,C4orf46,0
10181,C4orf50,0
15275,C4orf51,0
2201,C4orf6,0
16167,C5,0
902,C5AR1,0
16178,C5AR1,0
8009,C5AR2,0
13866,C5orf15,0
13132,C5orf22,0
4208,C5orf24,0
15204,C5orf28,0
19020,C5orf30,0
9890,C5orf34,0
4956,C5orf38,0
15491,C5orf42,0
11690,C5orf45,0
10190,C5orf46,0
1529,C5orf51,0
8467,C5orf51,0
10933,C5orf56,0
8470,C5orf64,0
16213,C6,0
6211,C6orf1,0
2676,C6orf10,0
15320,C6orf106,0
5370,C6orf118,0
10049,C6orf120,0
6216,C6orf136,0
8664,C6orf15,0
5934,C6orf163,0
4986,C6orf165,0
4987,C6orf195,0
10583,C6orf201,0
11766,C6orf203,0
1206,C6orf211,0
16823,C6orf211,0
10194,C6orf222,0
6201,C6orf223,0
10935,C6orf226,0
17318,C6orf25,0
14356,C6orf47,0
11531,C6orf48,0
4225,C6orf57,0
9600,C6orf58,0
17496,C6orf62,0
6209,C6orf89,0
16234,C7,0
16631,C7orf25,0
16641,C7orf26,0
4269,C7orf31,0
5856,C7orf33,0
4243,C7orf34,0
13072,C7orf43,0
16612,C7orf49,0
18047,C7orf50,0
4995,C7orf55,0
4993,C7orf60,0
10554,C7orf61,0
6069,C7orf62,0
5003,C7orf66,0
17153,C7orf69,0
16240,C8A,0
16247,C8B,0
16258,C8G,0
11323,C8orf22,0
8501,C8orf31,0
15499,C8orf33,0
3478,C8orf34,0
5043,C8orf37,0
13809,C8orf4,0
13685,C8orf44,0
7199,C8orf46,0
12402,C8orf58,0
5865,C8orf74,0
18362,C8orf76,0
10712,C8orf82,0
10206,C8orf86,0
16272,C9,0
10700,C9orf106,0
11945,C9orf114,0
4301,C9orf116,0
8511,C9orf117,0
4318,C9orf131,0
4305,C9orf135,0
10524,C9orf139,0
8515,C9orf142,0
10521,C9orf152,0
10213,C9orf153,0
11976,C9orf156,0
16683,C9orf16,0
5064,C9orf163,0
10519,C9orf170,0
10215,C9orf171,0
10218,C9orf172,0
10946,C9orf173,0
18225,C9orf24,0
18339,C9orf3,0
12894,C9orf40,0
4302,C9orf41,0
7312,C9orf43,0
8512,C9orf47,0
9906,C9orf50,0
18005,C9orf64,0
5059,C9orf66,0
5871,C9orf72,0
12119,C9orf78,0
5083,C9orf84,0
4304,C9orf85,0
18008,C9orf89,0
3013,C9orf9,0
5870,C9orf91,0
16450,CA1,0
13849,CA10,0
16494,CA11,0
16504,CA12,0
9935,CA13,0
6986,CA14,0
175,CA2,0.5
16456,CA2,0
16457,CA3,0
16458,CA4,0
16465,CA5A,0
3144,CA5B,0
16472,CA6,0
16474,CA7,0
16475,CA8,0
16479,CA9,0
17040,CAAP1,0
625,CAB39,0
12095,CAB39,0
17480,CAB39L,0
6899,CABIN1,0
19282,CABLES1,0
17550,CABLES2,0
19707,CABP1,0
11937,CABP2,0
13910,CABP4,0
13708,CABP5,0
5288,CABP7,0
18510,CABS1,0
7684,CABYR,0
3015,CACFD1,0
14287,CACHD1,0
16513,CACNA1A,0
16520,CACNA1B,0
16526,CACNA1C,0
16533,CACNA1D,0
16543,CACNA1E,0
16551,CACNA1F,0
18859,CACNA1G,0
18857,CACNA1H,0
18856,CACNA1I,0
16559,CACNA1S,0
16570,CACNA2D1,0
19408,CACNA2D2,0
13448,CACNA2D3,0
19555,CACNA2D4,0
16574,CACNB1,0
16576,CACNB2,0
16579,CACNB3,0
16585,CACNB4,0
16591,CACNG1,0
2406,CACNG2,0
2405,CACNG3,0
7940,CACNG4,0
7939,CACNG5,0
14547,CACNG6,0
14546,CACNG7,0
14545,CACNG8,0
14448,CACTIN,0
4488,CACUL1,0
400,CACYBP,0
7948,CACYBP,0
16615,CAD,0
7015,CADM1,0
7152,CADM2,0
14366,CADM3,0
5724,CADM4,0
18596,CADPS,0
19572,CADPS2,0
8480,CAGE1,0
16747,CALB1,0
16762,CALB2,0
16887,CALCB,0
14271,CALCOCO1,0
2296,CALCOCO2,0
17052,CALCR,0
2257,CALCRL,0
17118,CALD1,0
7214,CALHM1,0
11610,CALHM2,0
17154,CALM1,0
900,CALM2,0
17299,CALM2,0
17347,CALM3,0
17380,CALML3,0
19298,CALML4,0
12138,CALML5,0
5259,CALML6,0
17750,CALN1,0
977,CALR,0
17395,CALR,0
3837,CALR3,0
433,CALU,0
17406,CALU,0
11482,CALY,0
457,CAMK1,0
18481,CAMK1,0
13968,CAMK1D,0
14014,CAMK1G,0
17430,CAMK2A,0
17466,CAMK2B,0
111,CAMK2D,0.5
17502,CAMK2D,0
17518,CAMK2G,0
13198,CAMK2N1,0
19617,CAMK2N2,0
17417,CAMK4,0
17993,CAMKK1,0
2658,CAMKK2,0
16987,CAMKMT,0
16626,CAMKV,0
17546,CAMLG,0
17557,CAMP,0
5058,CAMSAP1,0
6710,CAMSAP2,0
14274,CAMSAP3,0
6700,CAMTA1,0
6580,CAMTA2,0
1602,CAND1,0
13479,CAND1,0
6534,CAND2,0
3783,CANT1,0
1483,CANX,0
17563,CANX,0
1077,CAP1,0
2514,CAP1,0
2513,CAP2,0
916,CAPG,0
17567,CAPG,0
639,CAPN1,0
17574,CAPN1,0
3049,CAPN10,0
3048,CAPN11,0
4702,CAPN12,0
19370,CAPN13,0
15689,CAPN15,0
1518,CAPN2,0
17578,CAPN2,0
17582,CAPN3,0
16158,CAPN5,0
17588,CAPN6,0
6861,CAPN7,0
2741,CAPN9,0
1082,CAPNS1,0
17583,CAPNS1,0
18028,CAPNS2,0
1488,CAPRIN1,0
10624,CAPRIN1,0
138,CAPRIN2,0.5
15615,CAPRIN2,0
17592,CAPS,0
18234,CAPS2,0
4180,CAPSL,0
1503,CAPZA1,0
17597,CAPZA1,0
1041,CAPZA2,0
17604,CAPZA2,0
19570,CAPZA3,0
1321,CAPZB,0
17617,CAPZB,0
8736,CARD10,0
18093,CARD11,0
16681,CARD14,0
3329,CARD16,0
10889,CARD17,0
14518,CARD18,0
18215,CARD6,0
6412,CARD8,0
440,CARD9,0
15087,CARD9,0
16967,CARF,0
750,CARHSP1,0
6956,CARHSP1,0
13390,CARKD,0
2524,CARM1,0
1573,CARS,0
17628,CARS,0
16800,CARS2,0
19821,CARTPT,0
